wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 5949174053156330240,5886.0,,14.35036801,69.68,18.711206,19.08047,18.268574
Gaia DR2 5950476051018998784,4782.0,,13.39866149,74.63,19.599545,20.117348,18.942001
Gaia DR2 5952030279432207488,4828.0,,11.17812866,89.46,19.685244,20.290966,18.932165
Gaia DR2 59521580936483328,5066.0,,12.60200529,79.35,19.615185,20.033815,19.025282
Gaia DR2 5955371725305718400,10152.0,,13.38667326,74.70,16.352945,16.410088,16.292515
Gaia DR2 5955713952622816000,5631.0,,15.41209496,64.88,17.813314,18.182154,17.29906
Gaia DR2 5956093593356613376,6482.0,,11.33044249,88.26,18.98382,19.27359,18.585968
Gaia DR2 5956191552962591232,5815.0,,21.76090692,45.95,17.713636,18.059385,17.237494
Gaia DR2 5956401177424335616,6182.0,,17.66762659,56.60,17.625645,17.904518,17.206036
Gaia DR2 5958343812634011136,10391.0,,13.78196239,72.56,16.226421,16.268026,16.179577
Gaia DR2 595867686585664256,9453.0,,10.42322007,95.94,17.176014,17.249641,17.043144
Gaia DR2 5961193055261256320,11605.0,,46.82772838,21.35,13.534804,13.557636,13.533496
Gaia DR2 5963385417034912384,4681.0,,15.70749342,63.66,19.053228,19.591032,18.27717
Gaia DR2 5965124466479383552,17410.0,,11.61214299,86.12,15.766815,15.706955,15.917911
Gaia DR2 5966349253692543488,6519.0,,11.39611749,87.75,18.9718,19.274961,18.63186
Gaia DR2 5966623714984402048,5453.0,,16.44071065,60.82,18.063757,18.453714,17.512508
Gaia DR2 5967183435128855936,5523.0,,11.5341105,86.70,19.391857,19.748371,18.927837
Gaia DR2 5967524696047199232,6504.0,,21.71255727,46.06,17.50591,17.758957,17.070457
Gaia DR2 5968473437138675200,5240.0,,20.40547205,49.01,17.368526,17.808266,16.78406
Gaia DR2 5968765872872707328,15440.0,,15.86035989,63.05,15.839657,15.80347,15.966137
Gaia DR2 5969464307623686912,7847.0,,12.32948065,81.11,17.677229,17.80975,17.428123
Gaia DR2 5970885735616599808,8685.0,,12.72491601,78.59,17.266802,17.369936,17.057121
Gaia DR2 5971108283620700800,5980.0,,11.94192978,83.74,18.851997,19.19157,18.392036
Gaia DR2 5971300938713348736,12961.0,,21.03622625,47.54,15.133417,15.127605,15.1710415
Gaia DR2 5971529259136523392,5747.0,,11.73289681,85.23,18.922531,19.322937,18.444426
Gaia DR2 5971611138433382912,19329.0,,13.63097297,73.36,15.519686,15.420355,15.569248
Gaia DR2 5971948649797874816,9273.0,,11.5670294,86.45,16.34806,16.420052,16.212553
Gaia DR2 5972230438360717824,8302.0,,17.18336351,58.20,16.614416,16.725029,16.379284
Gaia DR2 59726644147616384,12115.0,,11.39611466,87.75,16.359114,16.371773,16.387405
Gaia DR2 5975317695158795776,7098.0,,27.18193313,36.79,16.75024,16.91116,16.409908
Gaia DR2 597819555947490432,5040.0,,12.8939357,77.56,19.134338,19.592266,18.518715
Gaia DR2 5980339714587361024,9690.0,,14.39738395,69.46,16.530256,16.614262,16.459564
Gaia DR2 5980497975556687232,14870.0,,13.2386342,75.54,15.997019,15.963281,16.011457
Gaia DR2 5980690321325398784,11728.0,,18.73163042,53.39,15.046535,15.015458,14.909102
Gaia DR2 598240497102033024,9608.0,,10.80037874,92.59,17.211176,17.270042,17.1387
Gaia DR2 5982595053413029120,4429.0,,15.96591655,62.63,19.222252,19.895138,18.46465
Gaia DR2 5983215555908001920,6029.0,,12.10626066,82.60,18.795156,19.11105,18.361544
Gaia DR2 5984014832160898432,5797.0,,18.54154316,53.93,17.746473,18.073437,17.267845
Gaia DR2 5984265726970707968,7649.0,,12.03740757,83.07,17.674059,17.791502,17.25273
Gaia DR2 5984704118563902336,4816.0,,13.29849986,75.20,19.58111,20.133099,18.971209
Gaia DR2 5985627678278341248,4311.0,,15.43461161,64.79,19.22667,19.996065,18.532671
Gaia DR2 5986472206281473920,4801.0,,13.46432083,74.27,19.44279,20.074688,18.79318
Gaia DR2 598769843231677056,6313.0,,11.66896096,85.70,18.642178,18.831196,18.226013
Gaia DR2 5988261764549636864,8213.0,,23.15578471,43.19,16.024086,16.13726,15.817622
Gaia DR2 5989444220585227392,21560.0,,17.49649448,57.15,15.732842,15.642236,15.925095
Gaia DR2 5990255488337873408,7012.0,,12.30502974,81.27,18.241564,18.45382,17.920973
Gaia DR2 5991502403277144448,7393.0,,10.54626642,94.82,18.692543,18.843018,18.362494
Gaia DR2 5992182794779443456,6723.0,,10.45051234,95.69,19.056374,19.31011,18.679686
Gaia DR2 5992430013126903296,6378.0,,10.23693751,97.69,19.408506,19.712967,19.081783
Gaia DR2 5993596251336188800,6104.0,,10.78281841,92.74,19.279572,19.644943,18.855553
Gaia DR2 5993963556957988352,4919.0,,12.09294562,82.69,19.725418,20.139313,18.95497
Gaia DR2 5994123531590244480,18919.0,,13.47247113,74.23,17.175877,17.10157,17.343422
Gaia DR2 5994251319768276352,5379.0,,11.52603362,86.76,19.540087,20.050362,19.014908
Gaia DR2 5994581963544203776,5575.0,,20.48282767,48.82,17.853037,18.209845,17.315275
Gaia DR2 5996622481002024960,7195.0,,10.29485777,97.14,18.860271,19.083046,18.570883
Gaia DR2 5996695048769994880,8728.0,,12.47278656,80.17,17.652443,17.724005,17.423216
Gaia DR2 5997048202474998144,5057.0,,16.16315834,61.87,18.915205,19.411057,18.287737
Gaia DR2 5997050401498315264,8715.0,,11.43101135,87.48,17.222738,17.336386,17.051666
Gaia DR2 5997111351357230976,4706.0,,12.88064304,77.64,18.701572,19.260527,17.924463
Gaia DR2 5998000134712034048,6924.0,,11.88488521,84.14,17.925943,18.090437,17.490688
Gaia DR2 5998095590373665792,4906.0,,30.70467291,32.57,17.094097,17.5755,16.440643
Gaia DR2 5998110639922831360,6131.0,,11.12927654,89.85,19.250256,19.579584,18.843077
Gaia DR2 599820460951495680,4679.0,,21.54100121,46.42,18.323687,18.964033,17.69979
Gaia DR2 5999493134067059968,5383.0,,14.40130287,69.44,18.987755,19.42446,18.4367
Gaia DR2 6000105188396927104,6996.0,,16.0085066,62.47,17.330214,17.53049,17.017878
Gaia DR2 6000184593746173440,5203.0,,11.84931876,84.39,19.899744,20.464651,19.411514
Gaia DR2 6001242633159229696,5602.0,,18.86710602,53.00,18.19094,18.542896,17.632038
Gaia DR2 6001751329098386688,6675.0,,17.40086336,57.47,17.844383,18.09217,17.480408
Gaia DR2 6001840630060048128,6289.0,,19.52106163,51.23,17.493975,17.774752,17.0895
Gaia DR2 6002518272812132992,5496.0,,10.04933885,99.51,19.522701,20.050646,19.121576
Gaia DR2 6002657567182879104,6645.0,,13.63640837,73.33,18.515417,18.722916,18.171131
Gaia DR2 600297481495526400,7920.0,,11.8344669,84.50,17.244953,17.375885,17.00295
Gaia DR2 6003033909393812480,4170.0,,20.75466945,48.18,18.594519,19.25972,17.759773
Gaia DR2 6003082489777527296,4993.0,,10.37330112,96.40,19.42819,19.865303,18.844727
Gaia DR2 6004260448976669184,4228.0,,14.92650726,66.99,19.652655,20.572748,18.934828
Gaia DR2 6006103058665868672,5585.0,,11.59716228,86.23,19.333841,19.817486,18.917007
Gaia DR2 6006269806482297600,9279.0,,18.9774549,52.69,16.100182,16.182045,15.973149
Gaia DR2 6007140379167609984,3868.0,,16.22100349,61.65,19.567055,20.239765,18.81982
Gaia DR2 6008684295355505152,5200.0,,12.22530277,81.80,19.324497,19.832705,18.757727
Gaia DR2 6009243263886937728,5762.0,,10.22003577,97.85,19.564482,19.846807,19.033497
Gaia DR2 6009595000223801216,5086.0,,12.6099011,79.30,19.213844,19.680937,18.585806
Gaia DR2 6010197158941961856,8567.0,,10.60208579,94.32,17.688332,17.805676,17.476551
Gaia DR2 6011432627749466496,6425.0,,10.51635348,95.09,18.752333,19.046513,18.353823
Gaia DR2 6011658714825598720,8018.0,,10.54643981,94.82,17.711153,17.852907,17.490551
Gaia DR2 6012918828173211392,20960.0,,10.8579935,92.10,15.53974,15.450749,15.729245
Gaia DR2 6013603136718400640,24128.0,,11.19281987,89.34,14.3229685,14.2210455,14.525782
Gaia DR2 6013668969977721088,9940.0,,13.16718946,75.95,15.9119835,15.974963,15.822492
Gaia DR2 6013913164637940096,5593.0,,14.37208526,69.58,18.405916,18.78101,17.832354
Gaia DR2 6014308091173018752,6437.0,,13.73981312,72.78,18.961937,19.259453,18.559336
Gaia DR2 6015685096345157888,10602.0,,19.17807364,52.14,15.443255,15.477122,15.4009905
Gaia DR2 6015700008467852032,13257.0,,13.74751942,72.74,17.733109,17.740059,17.76937
Gaia DR2 6015821504507126528,8009.0,,11.35412338,88.07,17.860195,18.005846,17.643774
Gaia DR2 6016497875958846592,4573.0,,11.76366116,85.01,19.842472,20.4984,19.12037
Gaia DR2 6016858442751909632,8773.0,,11.15456177,89.65,17.844408,17.94498,17.65659
Gaia DR2 6017334432505298560,5156.0,,13.84063982,72.25,19.318665,19.847527,18.732275
Gaia DR2 6017378962723694464,6524.0,,15.46585484,64.66,18.191507,18.418814,17.724804
Gaia DR2 6018184767324987008,8034.0,,10.48389534,95.38,17.76959,17.899916,17.532848
Gaia DR2 6019407974002206592,11934.0,,10.83241868,92.32,16.897552,16.883196,16.877888
Gaia DR2 6019984530425517824,5753.0,,10.6504339,93.89,19.738592,20.093143,19.301674
Gaia DR2 6021003189273781888,8823.0,,12.52238208,79.86,17.452826,17.554983,17.281326
Gaia DR2 6021015356937161088,4986.0,,17.51098246,57.11,18.56481,19.095036,17.916222
Gaia DR2 6021697741334555264,7230.0,,16.01698961,62.43,17.40459,17.588331,17.098778
Gaia DR2 6021729210544553472,7137.0,,12.77657678,78.27,18.549736,18.744822,18.19311
Gaia DR2 6021829918937120640,6432.0,,13.0834584,76.43,18.280209,18.546528,17.887709
Gaia DR2 6022366686772364288,4998.0,,28.59253108,34.97,17.315302,17.782732,16.6797
Gaia DR2 6022604288655213824,6907.0,,10.69568178,93.50,18.505905,18.701439,18.074755
Gaia DR2 6022729907881436544,11835.0,,11.2964581,88.52,16.549755,16.565134,16.599144
Gaia DR2 6023340411705119488,6918.0,,12.52345764,79.85,17.678663,17.883154,17.361809
Gaia DR2 6025582418978705536,5040.0,,15.97086266,62.61,18.912336,19.398193,18.26519
Gaia DR2 6026080974488925440,7709.0,,19.27432229,51.88,17.320166,17.479074,17.101324
Gaia DR2 6026135267220970368,15559.0,,15.54797065,64.32,15.368906,15.331415,15.450959
Gaia DR2 6027147917426674432,14409.0,,10.3881268,96.26,16.290077,16.265337,16.393993
Gaia DR2 6027483435929073152,6085.0,,15.60778537,64.07,18.268923,18.559778,17.724281
Gaia DR2 6029567220984057344,6973.0,,12.40327859,80.62,18.177496,18.428234,17.880125
Gaia DR2 6030532622195962240,8784.0,,13.67791307,73.11,16.900984,16.993666,16.718647
Gaia DR2 6030638179607023104,5316.0,,11.48173044,87.09,19.589836,20.036308,19.09739
Gaia DR2 6030749363418996352,9776.0,,10.18770072,98.16,17.020012,17.069109,16.904991
Gaia DR2 6031246759316650112,6485.0,,10.03321536,99.67,19.38236,19.72148,19.033398
Gaia DR2 6031316715716473216,4928.0,,14.5616103,68.67,19.106821,19.531113,18.392912
Gaia DR2 6034673387305294336,9292.0,,14.19491659,70.45,17.350016,17.410805,17.142517
Gaia DR2 6037139798019991936,4998.0,,15.4981186,64.52,19.028976,19.355217,18.133831
Gaia DR2 6037246583787026304,9506.0,,18.0049335,55.54,16.033806,16.100904,15.926727
Gaia DR2 6038202402993885184,5270.0,,14.38940869,69.50,18.941854,19.41573,18.35288
Gaia DR2 6038928561701399040,5402.0,,10.45823166,95.62,19.295238,19.68602,18.688437
Gaia DR2 6039359845136495232,5614.0,,13.47747086,74.20,18.793371,19.103195,18.19278
Gaia DR2 6039426713485955968,5510.0,,12.79388184,78.16,18.99002,19.380793,18.420671
Gaia DR2 6039638438198068096,4314.0,,24.47027292,40.87,18.376207,18.975443,17.46714
Gaia DR2 6041097485824305024,5837.0,,12.60380833,79.34,18.492128,18.792486,18.00483
Gaia DR2 6041210563725192960,5244.0,,16.98178613,58.89,18.439672,18.835371,17.823133
Gaia DR2 6042326739826216960,6322.0,,20.98867001,47.64,18.115088,18.366535,17.717316
Gaia DR2 6042776027762935680,5042.0,,10.12626302,98.75,19.801657,20.30479,19.263432
Gaia DR2 6043560911573046272,5830.0,,16.74803833,59.71,17.92194,18.215233,17.45876
Gaia DR2 6043929106225153920,5664.0,,12.49480008,80.03,19.028559,19.449125,18.536839
Gaia DR2 6046599721186624640,5288.0,,11.16605019,89.56,19.582222,20.03656,19.016123
Gaia DR2 6047361854540191232,7666.0,,14.70387574,68.01,17.961039,18.071608,17.602076
Gaia DR2 6049968143773236480,6534.0,,13.64762262,73.27,17.991665,18.2207,17.604658
Gaia DR2 6050260643931678336,6752.0,,10.35481119,96.57,18.254782,18.467712,17.922205
Gaia DR2 6051211313471156352,7227.0,,16.28391291,61.41,17.431435,17.611933,17.143753
Gaia DR2 6051704680658521856,8444.0,,10.67881082,93.64,17.796198,17.939245,17.611427
Gaia DR2 6051734165609519488,6471.0,,12.66943664,78.93,18.113413,18.34622,17.717129
Gaia DR2 6051964169694889472,4758.0,,11.24652948,88.92,20.175043,20.714968,19.441942
Gaia DR2 6052441529545987712,12488.0,,10.86466093,92.04,16.451077,16.45065,16.49277
Gaia DR2 6053059042832294016,7068.0,,16.00749742,62.47,17.554125,17.682724,17.124601
Gaia DR2 6054568019397353472,5232.0,,22.9958693,43.49,18.254051,18.647436,17.665289
Gaia DR2 6057018796472310016,4983.0,,11.81959372,84.61,19.651695,20.215744,19.095926
Gaia DR2 6058568248896267008,8040.0,,13.59808872,73.54,17.359112,17.509073,17.1113
Gaia DR2 6059551693309161472,6641.0,,19.75206954,50.63,17.23167,17.470343,16.852066
Gaia DR2 6059699165311792384,6576.0,,10.85738088,92.10,18.59561,18.869354,18.235867
Gaia DR2 6060155187750756096,5029.0,,10.58628733,94.46,19.637602,20.225283,19.075706
Gaia DR2 6061504116720537472,6521.0,,22.50231016,44.44,16.47991,16.72287,16.070534
Gaia DR2 6063759760507291392,8681.0,,11.35343181,88.08,16.552408,16.658148,16.386898
Gaia DR2 6064041476001629440,9093.0,,11.02240673,90.72,17.128622,17.203886,16.968733
Gaia DR2 6064694693281254912,7478.0,,15.94407884,62.72,17.904503,18.07177,17.621326
Gaia DR2 6065135769254156160,4597.0,,13.38933463,74.69,19.495613,20.060425,18.834915
Gaia DR2 6065382021191694848,5629.0,,13.56635232,73.71,18.727322,19.087482,18.210136
Gaia DR2 6065382021191695104,5783.0,,14.05891393,71.13,18.658787,19.018478,18.177742
Gaia DR2 6065858247165412352,4639.0,,18.79995839,53.19,18.704697,19.33966,18.0145
Gaia DR2 6065870105573246080,6818.0,,14.40883885,69.40,18.253925,18.479889,17.920578
Gaia DR2 6066280223405224704,6382.0,,11.51463276,86.85,18.583225,18.870447,18.21013
Gaia DR2 6066978756903666304,5103.0,,15.31719953,65.29,18.886322,19.376589,18.244385
Gaia DR2 6067215083178616704,5761.0,,40.56814706,24.65,16.080822,16.401012,15.582554
Gaia DR2 6069188564804124928,13347.0,,10.73751946,93.13,16.305946,16.300465,16.379625
Gaia DR2 6069271513509086336,5729.0,,11.95001877,83.68,19.628277,19.920797,19.137058
Gaia DR2 6069699842008171008,4139.0,,19.71518309,50.72,18.999987,19.702314,18.236921
Gaia DR2 6070573197835695872,4292.0,,10.68824519,93.56,19.538181,19.845211,18.985117
Gaia DR2 6073184434897619200,7093.0,,12.19054065,82.03,17.880499,18.05999,17.567797
Gaia DR2 6075695719436179072,6261.0,,10.31984439,96.90,19.765995,20.10988,19.399843
Gaia DR2 6075751377915558912,5311.0,,12.7575743,78.38,18.799234,19.268093,18.26832
Gaia DR2 6077086013230609152,24272.0,,10.44292896,95.76,17.253414,17.159737,17.467604
Gaia DR2 6077649792116699264,5656.0,,13.09078696,76.39,19.004732,19.405622,18.504148
Gaia DR2 6077974972688805248,7945.0,,23.4286544,42.68,16.158598,16.291782,15.914613
Gaia DR2 6080508831582456448,6113.0,,10.23608185,97.69,19.61814,19.904928,19.174664
Gaia DR2 6080685917382766592,4791.0,,11.59045938,86.28,19.705727,20.284098,19.087162
Gaia DR2 6080685917382773504,5654.0,,11.57525313,86.39,19.338211,19.741753,18.819206
Gaia DR2 6080921560759000448,7466.0,,10.85294547,92.14,18.888603,19.067444,18.590134
Gaia DR2 6081023918420887552,4685.0,,12.13848524,82.38,19.675253,20.297132,19.017859
Gaia DR2 6081100197048827392,8900.0,,11.185122,89.40,17.273392,17.367056,17.1262
Gaia DR2 6082802653356711680,6346.0,,14.85069417,67.34,17.999866,18.253979,17.552334
Gaia DR2 6084371622095346816,5805.0,,19.1424126,52.24,17.833145,18.165361,17.345049
Gaia DR2 6084620691539292288,7536.0,,11.39060987,87.79,17.925356,18.106945,17.673628
Gaia DR2 6086087066392460032,11662.0,,11.536779,86.68,18.91459,18.975796,18.895096
Gaia DR2 6087665449694838272,8979.0,,11.00688015,90.85,18.3404,18.486153,18.206337
Gaia DR2 6088013616923508096,9229.0,,17.1246618,58.40,16.16112,16.239803,16.024843
Gaia DR2 6088163661605009536,6002.0,,12.25905489,81.57,18.806335,19.121027,18.347233
Gaia DR2 6088501319050848384,6712.0,,10.43262792,95.85,18.466673,18.707253,18.130157
Gaia DR2 6090376806711453184,10044.0,,10.62633475,94.11,17.765114,17.820059,17.687912
Gaia DR2 6090917182315013120,6676.0,,17.11314431,58.43,17.98583,18.216015,17.608866
Gaia DR2 6091238278374452864,8149.0,,19.97543972,50.06,16.293577,16.418932,16.06881
Gaia DR2 6092018003906765312,5252.0,,18.26554882,54.75,18.312483,18.760317,17.723698
Gaia DR2 6093462315507278208,6463.0,,11.75838729,85.05,18.569174,18.835043,18.172588
Gaia DR2 6094136999036101504,4827.0,,18.01496417,55.51,18.92819,19.525305,18.265623
Gaia DR2 6094254715498063360,6808.0,,23.48633402,42.58,17.341654,17.564493,16.999691
Gaia DR2 6094582679203933184,6406.0,,24.44370187,40.91,17.724361,17.991533,17.320595
Gaia DR2 6094698643320892288,7311.0,,10.12962555,98.72,18.928902,19.144964,18.652586
Gaia DR2 6095609146325715968,6046.0,,14.61131454,68.44,18.514435,18.852058,18.088758
Gaia DR2 6096610251656735360,5813.0,,14.17446104,70.55,18.706419,19.09564,18.249039
Gaia DR2 6096618257480937344,11558.0,,16.70045599,59.88,15.731226,15.748205,15.754167
Gaia DR2 6098000270582307584,7042.0,,10.04353649,99.57,18.908548,19.140282,18.632416
Gaia DR2 6098842359047215488,6134.0,,10.41415069,96.02,18.080776,18.346195,17.678387
Gaia DR2 6100579832238874496,8751.0,,19.04203532,52.52,16.2108,16.290766,15.991983
Gaia DR2 6101514760712903424,4558.0,,21.3602818,46.82,19.076977,19.674398,18.353683
Gaia DR2 6102314724144916736,8654.0,,24.76433438,40.38,16.125448,16.225931,15.952855
Gaia DR2 6102340425230009600,8994.0,,10.72195591,93.27,17.273243,17.379976,17.118427
Gaia DR2 6103428662564480768,7221.0,,10.97477209,91.12,18.663828,18.862501,18.372013
Gaia DR2 6103973852832120192,14014.0,,12.55542797,79.65,16.484236,16.479097,16.580978
Gaia DR2 6104457775386719360,9615.0,,10.36381499,96.49,17.079035,17.127996,16.986847
Gaia DR2 6104828379520811648,4688.0,,12.34566508,81.00,19.70439,20.22528,18.970018
Gaia DR2 61048665146205824,4494.0,,13.05194559,76.62,19.698063,20.345655,18.938046
Gaia DR2 6107113950664587008,6360.0,,10.54556275,94.83,18.691113,18.989594,18.332277
Gaia DR2 6107114058041088512,6171.0,,11.45363661,87.31,19.167305,19.361017,18.62952
Gaia DR2 6107347154502415744,5251.0,,14.21374771,70.35,18.836506,19.357431,18.284218
Gaia DR2 6107886804256910208,8829.0,,13.12563161,76.19,16.953287,17.04949,16.79001
Gaia DR2 6108638840152256000,6854.0,,12.17988648,82.10,18.459753,18.679756,18.088125
Gaia DR2 610896872370416128,4719.0,,15.47885646,64.60,19.621315,20.214857,18.952549
Gaia DR2 6112389205596461696,5024.0,,10.64659462,93.93,19.818323,20.264662,19.215942
Gaia DR2 61125459160910080,5090.0,,10.8977071,91.76,19.575617,20.020409,19.011492
Gaia DR2 6112923396445234560,7053.0,,17.99775646,55.56,17.375523,17.572897,17.046555
Gaia DR2 61130544402258304,7483.0,,10.48617447,95.36,18.633026,18.84446,18.371523
Gaia DR2 6114162202451873152,5650.0,,20.67263168,48.37,16.97679,17.342958,16.446098
Gaia DR2 6114344102909485824,5512.0,,35.99700185,27.78,17.255337,17.625847,16.715124
Gaia DR2 6114807405319733504,6157.0,,11.95833714,83.62,18.72289,19.010836,18.263214
Gaia DR2 6114956462162426752,9436.0,,10.85754257,92.10,17.271877,17.372189,17.148735
Gaia DR2 6115222681414823040,6330.0,,15.54408246,64.33,17.908262,18.193613,17.49403
Gaia DR2 6115662344330247424,4589.0,,10.58786915,94.45,19.083357,19.692347,18.335941
Gaia DR2 6116237221408728832,5857.0,,15.42302589,64.84,18.271467,18.603325,17.768448
Gaia DR2 6118710877757717120,5602.0,,10.47089599,95.50,19.276663,19.717434,18.706553
Gaia DR2 6118918861554474368,6925.0,,12.16058032,82.23,17.45278,17.663248,17.10988
Gaia DR2 6122435816994180352,7538.0,,10.72736358,93.22,18.126684,18.318283,17.893364
Gaia DR2 6123269216744427008,11610.0,,13.28944788,75.25,16.151203,16.17142,16.151669
Gaia DR2 6123632674056729472,9008.0,,13.7377329,72.79,16.566282,16.654005,16.412481
Gaia DR2 6125765554822872448,13749.0,,10.4355981,95.83,16.396969,16.385096,16.467815
Gaia DR2 6126249443023625600,8440.0,,12.9331299,77.32,17.382847,17.513823,17.203707
Gaia DR2 6126758100284066432,5594.0,,15.18368419,65.86,18.43908,18.83479,17.924606
Gaia DR2 6127190796769848960,18012.0,,30.47993633,32.81,13.471085,13.400219,13.630835
Gaia DR2 612781160422662016,5556.0,,12.77220521,78.30,19.008509,19.442877,18.518414
Gaia DR2 6128282817966430464,5540.0,,12.83182727,77.93,18.845423,19.255123,18.34306
Gaia DR2 6128698119835593728,4823.0,,14.40890058,69.40,19.397749,19.83139,18.708168
Gaia DR2 6128779728511328896,7867.0,,11.19662683,89.31,18.154617,18.31679,17.917694
Gaia DR2 6129229291326731648,8926.0,,10.26936702,97.38,18.474459,18.609575,18.363956
Gaia DR2 6131272012129388928,7361.0,,24.24652241,41.24,16.41514,16.590008,16.138718
Gaia DR2 6131683160762152192,7429.0,,11.84405492,84.43,17.837122,18.011803,17.566189
Gaia DR2 6131690337646411008,4805.0,,14.02434291,71.30,19.324993,19.85517,18.67806
Gaia DR2 6132591112547130368,7988.0,,17.5795524,56.88,16.64827,16.779884,16.416933
Gaia DR2 6133119737121653248,4294.0,,10.66297955,93.78,19.54685,20.202026,18.773369
Gaia DR2 6134116517432601856,16630.0,,10.57877038,94.53,16.356195,16.308086,16.50116
Gaia DR2 6134600714866627584,7704.0,,11.04617918,90.53,18.007744,18.163801,17.772018
Gaia DR2 6136500945830458752,5586.0,,13.2254324,75.61,18.983418,19.35825,18.445618
Gaia DR2 6136750668119808512,6535.0,,14.65536134,68.23,17.910616,18.16317,17.521603
Gaia DR2 6137366635144789120,6156.0,,15.07943366,66.32,18.025856,18.317223,17.599995
Gaia DR2 6137644502348021504,6526.0,,19.70332153,50.75,17.56936,17.812992,17.195955
Gaia DR2 6138197419256873728,5172.0,,17.20127765,58.14,18.645939,19.096752,18.025358
Gaia DR2 6139505150899739392,10409.0,,11.76282774,85.01,17.407827,17.474133,17.372396
Gaia DR2 6139927608179698304,16226.0,,20.43040951,48.95,15.304592,15.263116,15.428142
Gaia DR2 6140410087623581440,5349.0,,13.3684748,74.80,19.029377,19.517576,18.485905
Gaia DR2 6140960766855198464,6021.0,,12.06181213,82.91,18.650518,18.958174,18.189
Gaia DR2 6141666657614988928,6080.0,,10.11741,98.84,18.3177,18.626638,17.867039
Gaia DR2 6141704453328101632,5601.0,,10.49352453,95.30,19.336426,19.789577,18.845442
Gaia DR2 6142849659113374336,9648.0,,12.77566989,78.27,16.73471,16.798717,16.621134
Gaia DR2 6142894537227419264,11363.0,,10.38733787,96.27,16.853165,16.886747,16.849823
Gaia DR2 6143771741346292224,6632.0,,10.58851022,94.44,19.130667,19.443153,18.777283
Gaia DR2 6145471723761952000,4113.0,,10.39481491,96.20,19.753105,20.266802,19.160885
Gaia DR2 6146335287066965376,11764.0,,21.50249137,46.51,15.073822,15.080047,15.100169
Gaia DR2 6146382871009431808,4509.0,,16.8145735,59.47,19.08597,19.729044,18.388062
Gaia DR2 6146456061546262528,5966.0,,10.62310167,94.13,18.961992,19.256517,18.442656
Gaia DR2 6146937578919720448,4753.0,,11.47658003,87.13,19.552591,20.192516,18.896181
Gaia DR2 6146985579474565376,6274.0,,11.01491991,90.79,18.977451,19.295412,18.58535
Gaia DR2 6147009936233855488,8746.0,,11.33271606,88.24,18.349375,18.470377,18.18393
Gaia DR2 6147189504521795968,5074.0,,13.66601127,73.17,19.091959,19.580536,18.474129
Gaia DR2 6147318319181070976,5034.0,,12.33489119,81.07,19.213451,19.833437,18.671688
Gaia DR2 6147640849749653504,6581.0,,12.99562646,76.95,18.535263,18.758003,18.140871
Gaia DR2 614779144848945024,7050.0,,15.10165614,66.22,17.627623,17.851105,17.312052
Gaia DR2 6148876258440112512,8208.0,,10.6435338,93.95,17.631754,17.761595,17.431402
Gaia DR2 6149486624832398336,6297.0,,12.54243787,79.73,18.296043,18.578888,17.897793
Gaia DR2 6150183470389646720,7662.0,,10.7469629,93.05,19.112242,19.278246,18.834711
Gaia DR2 6150764390486973824,7241.0,,12.43644652,80.41,17.802416,17.992678,17.473997
Gaia DR2 6150980719398831616,6570.0,,10.95608944,91.27,18.72876,19.005838,18.40114
Gaia DR2 6153102609338147712,13163.0,,18.56927424,53.85,15.196585,15.190207,15.245908
Gaia DR2 6155341519953646976,7046.0,,11.11673988,89.95,18.569008,18.805296,18.219402
Gaia DR2 6156577375318999040,9988.0,,15.17711923,65.89,16.259134,16.32052,16.167051
Gaia DR2 6156621317128742784,5686.0,,15.91356023,62.84,18.687506,19.097904,18.171127
Gaia DR2 6162233744167582464,7832.0,,18.26942405,54.74,16.665192,16.804157,16.418842
Gaia DR2 6162381864705932800,5825.0,,10.21130223,97.93,19.370613,19.70916,18.906181
Gaia DR2 6162543389835675008,7161.0,,10.31074051,96.99,18.832796,19.026554,18.538706
Gaia DR2 6162813873991704960,6840.0,,24.98707259,40.02,16.749502,16.962118,16.381008
Gaia DR2 6163517183476402048,23513.0,,12.56909869,79.56,15.502643,15.3948765,15.726717
Gaia DR2 6165010320266420096,5136.0,,27.6870908,36.12,17.27829,17.638208,16.639425
Gaia DR2 6165131507062367232,6048.0,,10.61135429,94.24,18.81958,19.217411,18.436735
Gaia DR2 61657897666474496,6554.0,,12.44190015,80.37,18.6094,18.864626,18.246143
Gaia DR2 6167058981011900288,6941.0,,13.34273137,74.95,18.59761,18.81302,18.26247
Gaia DR2 6167444531636062720,5935.0,,11.84360047,84.43,18.903067,19.276329,18.369299
Gaia DR2 6167516755805481088,5098.0,,10.763263,92.91,19.711891,20.172945,19.180372
Gaia DR2 6167559877276395648,7850.0,,21.27778454,47.00,16.327063,16.470652,16.070549
Gaia DR2 6167826203905140352,5651.0,,14.5342404,68.80,18.68597,19.082924,18.147627
Gaia DR2 6170731040610024320,7442.0,,13.17067122,75.93,18.244745,18.353413,17.899452
Gaia DR2 617094132222221824,4575.0,,10.83558098,92.29,19.824026,20.380693,19.100767
Gaia DR2 6171352406414158080,6956.0,,10.16421454,98.38,18.98396,19.235083,18.64204
Gaia DR2 6172184113945027584,5846.0,,10.15499692,98.47,19.028202,19.372543,18.564678
