wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 3559194558736936064,5377.0,,11.58266896,86.34,19.50291,19.810797,19.011227
Gaia DR2 3564743244166615552,4403.0,,19.64744323,50.90,18.181057,18.780724,17.466505
Gaia DR2 3567026311342330752,5522.0,,18.42558056,54.27,19.032768,19.438757,18.508635
Gaia DR2 3569026082475181824,7632.0,,10.94087045,91.40,18.384565,18.571987,18.137539
Gaia DR2 3573493883551588352,9342.0,,12.84055727,77.88,17.189245,17.26618,17.062668
Gaia DR2 3573630566590717952,10639.0,,10.96468039,91.20,17.009418,17.022535,16.966393
Gaia DR2 357799539156256512,7164.0,,18.39167923,54.37,17.640793,17.830385,17.3292
Gaia DR2 3581675452652798464,8292.0,,15.15924717,65.97,17.21622,17.336386,17.002123
Gaia DR2 3585053427250238976,4529.0,,16.87443447,59.26,20.054293,20.032784,20.210756
Gaia DR2 3585097235918075776,5939.0,,37.24971568,26.85,16.432772,16.71908,15.984507
Gaia DR2 3586859340739311488,10048.0,,15.07878968,66.32,16.555222,16.595856,16.473211
Gaia DR2 3586879608689430400,3293.0,,17.57235525,56.91,20.368507,20.17556,20.191034
Gaia DR2 3594765546601950976,7625.0,,12.16145714,82.23,18.128185,18.27949,17.889591
Gaia DR2 3598753166038138368,5270.0,,13.15524281,76.02,19.038803,19.493244,18.508574
Gaia DR2 3599875737346093696,5043.0,,19.5912738,51.04,17.998192,18.493902,17.345982
Gaia DR2 3602129564384942848,6446.0,,10.41834145,95.98,18.729616,18.934044,18.398787
Gaia DR2 3604874422147728256,4230.0,,18.03951357,55.43,18.659239,18.973166,18.206182
Gaia DR2 3606353475741254272,7253.0,,23.3131229,42.89,16.840637,17.027138,16.526903
Gaia DR2 3609325691894053376,7865.0,,12.00521676,83.30,18.107214,18.2526,17.852732
Gaia DR2 3615906062827657344,7530.0,,14.62855523,68.36,17.92108,18.02817,17.732868
Gaia DR2 3617784063047674496,5077.0,,11.14080463,89.76,18.939777,19.4217,18.325224
Gaia DR2 3624535201881586816,7232.0,,12.8974426,77.53,18.306263,18.47918,17.991402
Gaia DR2 3630013656005467136,9658.0,,13.03940245,76.69,17.18724,17.257694,17.074635
Gaia DR2 3635174454348701184,5119.0,,17.17687636,58.22,18.998363,19.526222,18.39956
Gaia DR2 3635773447667412992,7184.0,,16.5742451,60.33,17.490267,17.683964,17.207598
Gaia DR2 363710101347919104,4201.0,,23.41301097,42.71,18.582859,19.289686,17.801378
Gaia DR2 3639928364669817984,7633.0,,10.97508525,91.12,18.436195,18.61528,18.219141
Gaia DR2 364978005758397952,9191.0,,11.42370592,87.54,17.197617,17.255138,17.100616
Gaia DR2 3650730589671206528,4635.0,,15.41368859,64.88,19.173811,19.879932,18.51766
Gaia DR2 3653854572788715520,7051.0,,13.39921524,74.63,17.844507,18.013731,17.60082
Gaia DR2 3654870693331906304,3922.0,,20.86881826,47.92,19.020485,19.690676,18.1986
Gaia DR2 365553737534259968,4421.0,,13.70916931,72.94,19.068876,19.657076,18.449522
Gaia DR2 3656469211440196736,6849.0,,15.86899,63.02,17.56883,17.736347,17.298855
Gaia DR2 3656970966699043328,5474.0,,12.22379092,81.81,18.967289,19.37779,18.399347
Gaia DR2 3658513620167922816,5898.0,,10.30248077,97.06,19.175034,19.465467,18.741207
Gaia DR2 3662904897809965056,4488.0,,11.98946534,83.41,19.702394,20.297226,18.953985
Gaia DR2 3669328034286134016,5815.0,,12.52226368,79.86,18.791399,19.22928,18.458174
Gaia DR2 3673479966286848640,6244.0,,11.13436291,89.81,18.849842,19.068254,18.460129
Gaia DR2 3674885584528395520,5027.0,,12.24570206,81.66,19.810772,20.390467,19.174604
Gaia DR2 3681000076065709312,8102.0,,20.52639726,48.72,16.59582,16.690807,16.421156
Gaia DR2 3682469122383597056,7218.0,,12.8619146,77.75,17.455048,17.611267,17.201149
Gaia DR2 3691095100341397632,4275.0,,13.51778718,73.98,19.59139,19.912409,19.164194
Gaia DR2 369168794326711808,8549.0,,10.93708493,91.43,17.868118,17.987638,17.713814
Gaia DR2 3707975009009227648,5050.0,,12.33532183,81.07,19.433561,19.908457,18.82145
Gaia DR2 3714693780969020928,4905.0,,16.56767272,60.36,18.759365,19.38988,18.150173
Gaia DR2 3715484707786679296,5152.0,,10.89907481,91.75,19.439816,19.858751,18.886168
Gaia DR2 3718763318316606208,4619.0,,11.93812641,83.77,20.21196,20.381447,19.891077
Gaia DR2 3721002778689505024,5087.0,,10.61493185,94.21,19.316406,19.718958,18.78013
Gaia DR2 372147336967326080,5859.0,,16.74789001,59.71,18.190649,18.47226,17.764421
Gaia DR2 372516807234476928,5441.0,,14.01380552,71.36,18.623625,18.964787,18.087246
Gaia DR2 3728063945441922176,4763.0,,11.01087187,90.82,20.101318,20.536842,19.425034
Gaia DR2 3732829885967805056,4682.0,,13.95480893,71.66,19.148426,19.708328,18.497837
Gaia DR2 3734940188083120896,4721.0,,16.77589711,59.61,18.820627,19.43209,18.126448
Gaia DR2 3740213514569182848,5342.0,,11.07881906,90.26,19.217796,19.56744,18.69718
Gaia DR2 3741324506644465280,3875.0,,15.24712494,65.59,19.62602,20.29007,18.793633
Gaia DR2 3750356371896778752,7929.0,,13.87371999,72.08,17.829649,17.99036,17.594738
Gaia DR2 3751758833338213888,6960.0,,10.96803444,91.17,18.400707,18.57389,18.122871
Gaia DR2 3754600108822938496,7258.0,,13.89279157,71.98,17.69876,17.852116,17.450277
Gaia DR2 3755227831178369920,7476.0,,12.75788128,78.38,17.811855,17.934525,17.566013
Gaia DR2 3756296174228629248,4814.0,,15.86927159,63.01,18.978495,19.576105,18.329517
Gaia DR2 3759537843744074624,7327.0,,23.0499383,43.38,17.10608,17.285175,16.810856
Gaia DR2 3769489076810578304,8517.0,,10.99664987,90.94,18.033075,18.11385,17.871496
Gaia DR2 377196947196848128,6623.0,,19.80824879,50.48,17.500465,17.677704,17.182972
Gaia DR2 3784591934170756352,4347.0,,22.25146497,44.94,18.515896,19.235844,17.784086
Gaia DR2 3788039624678206848,4664.0,,24.69466921,40.49,18.078014,18.659527,17.408895
Gaia DR2 378856389416637056,11331.0,,13.23631207,75.55,16.413797,16.409481,16.422243
Gaia DR2 3790933504922574080,4962.0,,12.96486467,77.13,19.029366,19.49537,18.519257
Gaia DR2 3802627670077268864,5080.0,,22.94463245,43.58,18.053074,18.523626,17.39204
Gaia DR2 3819531046446951168,7690.0,,10.33007311,96.80,18.12362,18.234358,17.834774
Gaia DR2 3820326921066038144,6291.0,,10.89073572,91.82,18.57128,18.764696,18.230946
Gaia DR2 3822028007288795264,4283.0,,28.29822331,35.34,18.224766,18.920952,17.475393
Gaia DR2 3829190084297739776,6553.0,,19.0034629,52.62,17.863077,18.034697,17.623142
Gaia DR2 3831461159924430080,5238.0,,10.72625178,93.23,19.390852,19.776934,18.788212
Gaia DR2 384072330845842176,7414.0,,10.41949536,95.97,18.333225,18.463102,18.072973
Gaia DR2 3844228070471625216,6159.0,,10.15178341,98.50,18.968922,19.229872,18.599688
Gaia DR2 3848782522511323264,5175.0,,11.15514773,89.64,19.458557,19.573277,18.934086
Gaia DR2 3858586012997916160,6928.0,,15.26846646,65.49,17.87653,18.059587,17.614689
Gaia DR2 3860382404543853952,5137.0,,18.91224562,52.88,18.066385,18.480045,17.571571
Gaia DR2 3870346934829606528,6146.0,,17.99696607,55.56,18.11381,18.353355,17.732885
Gaia DR2 3874412413432643328,4855.0,,18.15180346,55.09,18.644798,19.206255,17.989588
Gaia DR2 3875197155497209472,5492.0,,11.5558172,86.54,19.20824,19.500834,18.75171
Gaia DR2 3876580134966772224,5013.0,,11.01107615,90.82,19.592848,20.014526,18.99774
Gaia DR2 3876834259591671040,4738.0,,19.17934472,52.14,18.619387,19.138765,17.900333
Gaia DR2 3879148010013223680,5161.0,,12.61649304,79.26,19.100685,19.47793,18.533075
Gaia DR2 3884662713661807616,10816.0,,10.68719485,93.57,16.966198,16.98061,16.92664
Gaia DR2 3889004478921783296,5417.0,,13.84388153,72.23,18.736849,19.08847,18.249992
Gaia DR2 3892281367169398016,5044.0,,14.15487019,70.65,19.18878,19.766836,18.55673
Gaia DR2 3896315612771069184,6291.0,,13.0336133,76.72,18.273163,18.51149,17.913885
Gaia DR2 3903151246497510784,6213.0,,16.29095296,61.38,18.184822,18.41515,17.781061
Gaia DR2 3917662149987657472,5014.0,,20.88533985,47.88,18.286852,18.748459,17.622486
Gaia DR2 3921657294207109504,5174.0,,10.97460442,91.12,19.659397,20.212532,19.091953
Gaia DR2 3930720057454344960,9578.0,,13.27000071,75.36,16.927034,16.969923,16.842087
Gaia DR2 3938156295111047680,10743.0,,13.73056776,72.83,15.929189,15.929296,15.908712
Gaia DR2 39387328302768640,6800.0,,27.07831914,36.93,16.62413,16.80051,16.329279
Gaia DR2 3941619958601686016,4587.0,,16.50789597,60.58,18.973972,19.542828,18.238447
Gaia DR2 3944082692848953088,6064.0,,12.45002235,80.32,18.501637,18.729856,18.138594
Gaia DR2 395481104014178816,4530.0,,13.45723772,74.31,19.532345,20.074934,18.86517
Gaia DR2 3955739783846030208,9187.0,,11.13768414,89.79,17.676903,17.748352,17.535837
Gaia DR2 3957067310993650048,4364.0,,14.96381985,66.83,19.477432,20.23369,18.720852
Gaia DR2 3979704120809463808,5792.0,,13.26740582,75.37,18.840363,19.093914,18.417345
Gaia DR2 3979751266665795456,4698.0,,16.90706446,59.15,18.827515,19.167461,18.450172
Gaia DR2 4002617427736191872,5081.0,,16.26141383,61.50,18.708551,19.157406,18.124386
Gaia DR2 4010090670831602432,5881.0,,12.49977724,80.00,18.565311,18.863085,18.189545
Gaia DR2 4012048699177439744,4326.0,,15.40756746,64.90,19.26221,19.920273,18.54447
Gaia DR2 4013877015215909632,5699.0,,11.65695146,85.79,18.82959,19.116177,18.401394
Gaia DR2 4031339076635734528,5593.0,,10.47029909,95.51,19.215378,19.512228,18.73681
Gaia DR2 4047306394994526208,8613.0,,10.11528317,98.86,17.85347,17.932302,17.697126
Gaia DR2 4055353888055627008,4663.0,,25.28018206,39.56,18.145756,18.719622,17.468372
Gaia DR2 4069709936500937856,7244.0,,16.03230179,62.37,17.480757,17.608372,17.202908
Gaia DR2 4084034240855895552,5162.0,,17.59279353,56.84,18.35409,18.842045,17.773155
Gaia DR2 408471803834569984,7345.0,,12.52480369,79.84,18.178486,18.371601,17.925299
Gaia DR2 4090587566375641216,8689.0,,13.18806572,75.83,17.845701,17.983189,17.668556
Gaia DR2 4094555467661923328,4198.0,,25.32803118,39.48,18.177155,18.74846,17.346224
Gaia DR2 4095056359580563328,8461.0,,16.1285855,62.00,17.31707,17.389145,17.210564
Gaia DR2 4101196273036447744,9672.0,,11.20514859,89.24,17.927107,18.003338,17.841064
Gaia DR2 4118171568655203328,5592.0,,34.42121799,29.05,16.89983,17.24595,16.404716
Gaia DR2 4121868981441298048,9935.0,,10.04524582,99.55,17.674278,17.712603,17.514797
Gaia DR2 4122206119171399680,7177.0,,15.56282957,64.26,17.460825,17.64333,17.132486
Gaia DR2 4124437303147608192,4968.0,,22.46481004,44.51,18.14684,18.619284,17.49595
Gaia DR2 412665890941024896,6753.0,,20.71426637,48.28,17.543428,17.765188,17.19299
Gaia DR2 4127830636542813824,7493.0,,10.33910304,96.72,18.583252,18.773148,18.327648
Gaia DR2 4138244832722867200,6739.0,,11.33214801,88.24,18.148046,18.349682,17.753506
Gaia DR2 4140819751518766848,7457.0,,11.88887014,84.11,18.098763,18.25344,17.86038
Gaia DR2 4146145614043407872,7387.0,,13.37304175,74.78,17.86429,18.098555,17.637608
Gaia DR2 4152106650692654208,4624.0,,17.25486033,57.95,18.153708,18.716707,17.447798
Gaia DR2 415237128941220480,5309.0,,14.21752734,70.34,18.795267,19.208666,18.228893
Gaia DR2 415263139263112320,7647.0,,10.56368956,94.66,18.561167,18.778835,18.275642
Gaia DR2 4153583260451522432,7317.0,,15.99645961,62.51,17.70627,17.890282,17.415123
Gaia DR2 4153937891610652928,4967.0,,25.59616739,39.07,17.80831,18.328049,17.191044
Gaia DR2 4156976529439598208,8428.0,,11.91160236,83.95,17.703665,17.790586,17.494724
Gaia DR2 415848423045923968,4938.0,,11.78307687,84.87,19.490396,20.023144,18.936392
Gaia DR2 4165321062472840320,9649.0,,10.37764266,96.36,17.567375,17.620184,17.492218
Gaia DR2 4167373163487402624,6364.0,,15.99008023,62.54,18.377068,18.641745,17.978752
Gaia DR2 4169574802380521600,9522.0,,10.44014257,95.78,17.577188,17.654158,17.469711
Gaia DR2 4175765392143386496,8511.0,,10.35169207,96.60,17.962412,18.064665,17.79389
Gaia DR2 4180014832789446400,4587.0,,24.96178175,40.06,18.620193,19.172775,17.915129
Gaia DR2 4185491401430968320,5046.0,,22.57043693,44.31,17.875853,18.339012,17.181467
Gaia DR2 4194084458455944448,4554.0,,20.34554363,49.15,18.473862,19.030037,17.806757
Gaia DR2 4195196996718089472,5014.0,,10.6483306,93.91,19.978502,20.462942,19.40885
Gaia DR2 4195385769125206144,6716.0,,10.89063923,91.82,18.679316,18.860195,18.342087
Gaia DR2 4200761109686519424,6688.0,,21.96904405,45.52,17.189613,17.42406,16.804808
Gaia DR2 420531621029108608,4123.0,,30.97659903,32.28,17.99675,18.63682,17.18859
Gaia DR2 4211947536675142656,4441.0,,12.96770868,77.11,19.672152,20.05172,19.238953
Gaia DR2 4215241712185612544,7601.0,,28.49385901,35.10,16.155542,16.27957,15.925021
Gaia DR2 4217970386494639360,6550.0,,15.85853807,63.06,18.300175,18.556318,17.905573
Gaia DR2 421855815284333696,8610.0,,13.85700317,72.17,17.25373,17.336235,17.07542
Gaia DR2 4219430950253674496,7360.0,,15.19406673,65.82,17.686005,17.86047,17.3925
Gaia DR2 4222364898248984704,9998.0,,15.08463768,66.29,16.73071,16.786392,16.636219
Gaia DR2 4222865343540045952,10518.0,,10.80610781,92.54,18.017317,18.024616,17.963726
Gaia DR2 4226568193761131520,7092.0,,13.83146736,72.30,18.004356,18.203384,17.690239
Gaia DR2 4226663404595171968,6458.0,,23.95177914,41.75,17.087416,17.29022,16.752182
Gaia DR2 4228576550540445184,5499.0,,20.76921514,48.15,17.766409,18.092634,17.232555
Gaia DR2 4230380819051252736,4888.0,,39.26401056,25.47,17.029388,17.485445,16.362944
Gaia DR2 4237172704241062912,4608.0,,20.06127919,49.85,18.400957,19.027702,17.691986
Gaia DR2 4240599263505188736,7101.0,,11.27415216,88.70,18.54353,18.768394,18.235668
Gaia DR2 4240678806301351680,4882.0,,22.51139562,44.42,18.098234,18.645693,17.451105
Gaia DR2 4248639034274791552,4712.0,,16.28494355,61.41,18.104927,18.664436,17.449385
Gaia DR2 4252064631569619712,6286.0,,28.47262883,35.12,16.853796,17.106163,16.466734
Gaia DR2 4252838408471576960,8347.0,,13.15796824,76.00,17.860405,17.994995,17.653776
Gaia DR2 4254454797960984192,4670.0,,28.5792032,34.99,17.953253,18.490831,17.25222
Gaia DR2 4254663876950187136,7853.0,,10.49203879,95.31,18.303583,18.432825,18.11282
Gaia DR2 4257063453704172416,6601.0,,25.09687388,39.85,16.820549,17.02968,16.455145
Gaia DR2 4264942214777843712,9043.0,,12.7896681,78.19,17.3977,17.493317,17.274218
Gaia DR2 4267612546219850880,6486.0,,11.03954837,90.58,18.815298,19.051626,18.451689
Gaia DR2 4280401824954154240,6360.0,,10.82479985,92.38,18.914085,19.206081,18.543867
Gaia DR2 4280911659044487040,5517.0,,20.90314718,47.84,18.136274,18.536434,17.578312
Gaia DR2 42833232103539840,6901.0,,11.70651398,85.42,18.61207,18.821968,18.278044
Gaia DR2 42871268333859584,7635.0,,18.36697986,54.45,16.449705,16.566124,16.229246
Gaia DR2 4295598660487928064,6823.0,,11.50380588,86.93,18.944006,19.169188,18.592575
Gaia DR2 4298424164855653632,7197.0,,15.58640391,64.16,17.932104,18.128878,17.621141
Gaia DR2 4307531655889790336,6414.0,,22.73381021,43.99,17.42392,17.674623,17.038364
Gaia DR2 4316056345649209088,7198.0,,10.68394558,93.60,18.741283,18.941696,18.473019
Gaia DR2 4317623424602750592,5323.0,,15.29674576,65.37,18.773327,19.188929,18.193415
Gaia DR2 4320293897837509248,9028.0,,12.48450162,80.10,17.821438,17.942383,17.667744
Gaia DR2 432177373309335424,8595.0,,10.76746071,92.87,17.515848,17.562819,17.38144
Gaia DR2 4323318787437857664,6805.0,,10.20106372,98.03,19.009981,19.317844,18.683685
Gaia DR2 4323501306369726848,4815.0,,22.82520665,43.81,18.115513,18.654272,17.45507
Gaia DR2 4324384386004087296,6978.0,,13.32876224,75.03,18.134308,18.313858,17.807913
Gaia DR2 4328401284234686464,9638.0,,10.00430473,99.96,17.424387,17.468786,17.36055
Gaia DR2 4329476602310486912,6841.0,,14.34922601,69.69,18.240253,18.44746,17.863693
Gaia DR2 4331587737652321920,10025.0,,10.24414484,97.62,17.278639,17.33358,17.203022
Gaia DR2 4336628650571281280,7783.0,,11.191465,89.35,18.11865,18.256048,17.910543
Gaia DR2 4338775382599344896,8227.0,,14.42048199,69.35,17.66942,17.812077,17.42596
Gaia DR2 4341529929810105088,4949.0,,18.16446722,55.05,18.687403,19.272469,18.064386
Gaia DR2 4348098485293072128,4876.0,,30.56570938,32.72,18.338634,18.636982,18.191168
Gaia DR2 4349513797276615680,4920.0,,37.21117607,26.87,17.91521,18.455444,17.283329
Gaia DR2 4350695394317109888,10409.0,,10.22749677,97.78,17.552267,17.592587,17.497005
Gaia DR2 4354335563781777792,5440.0,,10.86933872,92.00,18.560581,18.967222,18.026941
Gaia DR2 4355229123137665792,4667.0,,25.61471664,39.04,17.880663,18.395432,17.172583
Gaia DR2 4358305011212780032,4928.0,,13.97624951,71.55,18.809727,19.195005,18.24023
Gaia DR2 4358329681504924800,8967.0,,11.04168465,90.57,17.73254,17.805979,17.584879
Gaia DR2 4361290906838002432,6884.0,,22.40880225,44.63,17.056765,17.25772,16.723413
Gaia DR2 4369361489686615296,8117.0,,15.87287807,63.00,17.428051,17.569744,17.188116
Gaia DR2 4376561302281522432,8647.0,,10.00712487,99.93,18.018892,18.117115,17.856516
Gaia DR2 4379812558164849408,4754.0,,35.33116549,28.30,17.342695,17.898525,16.667444
Gaia DR2 4382532268894539136,10605.0,,18.46121626,54.17,15.798556,15.813352,15.746761
Gaia DR2 4384015024746850432,4590.0,,11.10339206,90.06,19.787003,20.00672,19.477558
Gaia DR2 4387094619380065280,4518.0,,15.45067767,64.72,19.434156,20.085955,18.7535
Gaia DR2 4388808448767668864,8869.0,,10.0396572,99.60,18.006227,18.10372,17.845188
Gaia DR2 4388927887517644544,6758.0,,13.63229438,73.36,18.43567,18.666807,18.09496
Gaia DR2 4389635522031068288,7207.0,,15.1762818,65.89,17.703035,17.889183,17.40797
Gaia DR2 4394367510839007872,7912.0,,12.19421159,82.01,17.897102,18.000963,17.721025
Gaia DR2 4397271016110593280,6760.0,,23.0291327,43.42,17.061548,17.270096,16.703562
Gaia DR2 4397682950713101568,6853.0,,15.53366399,64.38,18.18707,18.407528,17.855446
Gaia DR2 4403335028894782464,6693.0,,11.2671237,88.75,18.451656,18.639517,18.161173
Gaia DR2 4403922924014755456,9338.0,,15.51222968,64.47,16.914152,16.969765,16.821861
Gaia DR2 4406242000198708736,4527.0,,23.56501444,42.44,18.24134,18.892702,17.50862
Gaia DR2 4408948031455742080,7296.0,,10.11109353,98.90,18.699997,18.883799,18.44615
Gaia DR2 4434749725365419520,10269.0,,14.10116717,70.92,16.566454,16.591354,16.508049
Gaia DR2 4446863869601988096,4691.0,,21.45869426,46.60,18.37261,18.909914,17.705357
Gaia DR2 4449818459207085696,4955.0,,11.56719401,86.45,20.426598,20.491558,20.241875
Gaia DR2 44556579141068544,7488.0,,16.95746437,58.97,17.251453,17.3927,16.965197
Gaia DR2 4455760769799431040,5762.0,,11.0065679,90.85,18.979809,19.200632,18.56915
Gaia DR2 4456018914514270592,6895.0,,11.89971829,84.04,18.375341,18.572714,18.105925
Gaia DR2 4459666716138776576,5470.0,,13.62506392,73.39,19.041084,19.43689,18.609879
Gaia DR2 446199342020477184,4016.0,,12.21404334,81.87,19.412416,19.835041,18.9925
Gaia DR2 446263083632852608,8248.0,,14.39026175,69.49,16.811882,16.917809,16.61958
Gaia DR2 4463261431966304768,5017.0,,13.83178075,72.30,18.919575,19.339071,18.36143
Gaia DR2 4463651999111841024,4767.0,,19.18590297,52.12,18.702274,19.271765,18.016623
Gaia DR2 4475975364094688512,4271.0,,23.46256712,42.62,18.212387,18.578562,17.73165
Gaia DR2 4478012170731657600,7909.0,,10.46099132,95.59,17.696342,17.838928,17.475483
Gaia DR2 4478785058685647232,7750.0,,12.3286724,81.11,18.168657,18.320827,17.901846
Gaia DR2 4488150664367573760,7310.0,,13.92238416,71.83,17.949047,18.141178,17.651392
Gaia DR2 4491465107810964096,4696.0,,15.97037238,62.62,19.028206,19.592546,18.308428
Gaia DR2 4491748511228743808,4956.0,,26.59883065,37.60,17.64908,18.112282,17.015173
Gaia DR2 4491846264685026304,9111.0,,16.96086692,58.96,15.855641,15.924239,15.721902
Gaia DR2 4492043352144855424,10486.0,,10.87372428,91.96,17.049782,17.07894,17.002432
Gaia DR2 4492397115713658880,4969.0,,23.31747899,42.89,18.195772,18.679964,17.570282
Gaia DR2 4492464190217327488,9150.0,,10.36395935,96.49,18.184937,18.291155,18.07987
Gaia DR2 4497001870409825280,8755.0,,11.53293782,86.71,17.436718,17.518068,17.3198
Gaia DR2 4497904642479611136,4514.0,,18.05733813,55.38,19.037935,19.717999,18.325483
Gaia DR2 4498458448438927232,4564.0,,18.65859662,53.59,18.819363,19.417997,18.077974
Gaia DR2 4513869650092456704,7549.0,,11.11619592,89.96,18.611456,18.809534,18.331017
Gaia DR2 4513896759926699776,6880.0,,15.40335883,64.92,17.829775,18.033562,17.501337
Gaia DR2 4513970156650344576,7158.0,,11.65904968,85.77,18.339264,18.552336,18.064003
Gaia DR2 4520333442759039360,4745.0,,24.63519176,40.59,18.080795,18.616535,17.40719
Gaia DR2 452468516802841600,6545.0,,17.70015697,56.50,18.059517,18.320774,17.672268
